AveragePrice,region
1.18,HartfordSpringfield
1.18,HartfordSpringfield
1.53,HartfordSpringfield
1.52,HartfordSpringfield
0.56,Houston
0.79,Houston
0.83,Houston
0.71,Houston
0.67,Houston
0.68,Houston
0.58,Houston
0.56,Houston
0.71,Houston
0.78,Houston
0.95,Houston
0.8,Houston
1.05,Indianapolis
1.01,Indianapolis
1.0,Indianapolis
1.09,Indianapolis
1.06,Indianapolis
0.91,Indianapolis
0.81,Indianapolis
0.79,Indianapolis
0.92,Indianapolis
1.03,Indianapolis
1.2,Indianapolis
0.95,Indianapolis
1.3,Jacksonville
1.12,Jacksonville
1.16,Jacksonville
1.12,Jacksonville
1.27,Jacksonville
1.31,Jacksonville
0.99,Jacksonville
0.96,Jacksonville
1.33,Jacksonville
1.14,Jacksonville
1.41,Jacksonville
1.2,Jacksonville
1.01,LasVegas
1.17,LasVegas
1.18,LasVegas
1.05,LasVegas
1.05,LasVegas
1.13,LasVegas
0.9,LasVegas
0.88,LasVegas
1.04,LasVegas
1.05,LasVegas
1.16,LasVegas
1.05,LasVegas
1.02,LosAngeles
0.91,LosAngeles
1.03,LosAngeles
1.1,LosAngeles
1.0,LosAngeles
1.08,LosAngeles
0.85,LosAngeles
0.73,LosAngeles
1.08,LosAngeles
1.15,LosAngeles
1.28,LosAngeles
1.04,LosAngeles
1.04,Louisville
1.02,Louisville
1.08,Louisville
1.15,Louisville
1.13,Louisville
1.06,Louisville
0.87,Louisville
0.84,Louisville
1.18,Louisville
1.07,Louisville
1.15,Louisville
1.0,Louisville
1.37,MiamiFtLauderdale
1.17,MiamiFtLauderdale
1.19,MiamiFtLauderdale
1.14,MiamiFtLauderdale
1.36,MiamiFtLauderdale
1.34,MiamiFtLauderdale
1.0,MiamiFtLauderdale
0.98,MiamiFtLauderdale
1.4,MiamiFtLauderdale
1.19,MiamiFtLauderdale
1.46,MiamiFtLauderdale
1.22,MiamiFtLauderdale
1.14,Midsouth
1.03,Midsouth
1.15,Midsouth
1.2,Midsouth
1.24,Midsouth
1.25,Midsouth
1.1,Midsouth
0.96,Midsouth
1.19,Midsouth
1.13,Midsouth
1.28,Midsouth
1.2,Midsouth
0.95,Nashville
0.89,Nashville
0.94,Nashville
1.03,Nashville
1.08,Nashville
1.05,Nashville
0.8,Nashville
0.8,Nashville
1.08,Nashville
1.0,Nashville
1.04,Nashville
0.85,Nashville
1.04,NewOrleansMobile
1.02,NewOrleansMobile
1.05,NewOrleansMobile
1.03,NewOrleansMobile
0.98,NewOrleansMobile
1.02,NewOrleansMobile
0.97,NewOrleansMobile
0.76,NewOrleansMobile
1.08,NewOrleansMobile
1.04,NewOrleansMobile
1.15,NewOrleansMobile
1.15,NewOrleansMobile
1.34,NewYork
1.43,NewYork
1.35,NewYork
1.23,NewYork
1.3,NewYork
1.24,NewYork
1.27,NewYork
1.28,NewYork
1.2,NewYork
1.27,NewYork
1.67,NewYork
1.67,NewYork
1.35,Northeast
1.34,Northeast
1.27,Northeast
1.22,Northeast
1.3,Northeast
1.31,Northeast
1.24,Northeast
1.22,Northeast
1.23,Northeast
1.25,Northeast
1.49,Northeast
1.43,Northeast
1.46,NorthernNewEngland
1.4,NorthernNewEngland
1.08,NorthernNewEngland
1.35,NorthernNewEngland
1.38,NorthernNewEngland
1.35,NorthernNewEngland
1.11,NorthernNewEngland
1.06,NorthernNewEngland
1.44,NorthernNewEngland
1.33,NorthernNewEngland
1.42,NorthernNewEngland
1.17,NorthernNewEngland
1.32,Orlando
1.11,Orlando
1.13,Orlando
1.13,Orlando
1.3,Orlando
1.31,Orlando
1.0,Orlando
0.99,Orlando
1.35,Orlando
1.16,Orlando
1.4,Orlando
1.19,Orlando
1.31,Philadelphia
1.33,Philadelphia
1.32,Philadelphia
1.36,Philadelphia
1.26,Philadelphia
1.24,Philadelphia
1.02,Philadelphia
1.12,Philadelphia
1.23,Philadelphia
1.32,Philadelphia
1.5,Philadelphia
1.56,Philadelphia
0.59,PhoenixTucson
0.71,PhoenixTucson
0.58,PhoenixTucson
0.61,PhoenixTucson
0.72,PhoenixTucson
0.59,PhoenixTucson
0.64,PhoenixTucson
0.59,PhoenixTucson
0.68,PhoenixTucson
0.78,PhoenixTucson
0.81,PhoenixTucson
0.89,PhoenixTucson
1.28,Pittsburgh
0.98,Pittsburgh
1.23,Pittsburgh
1.23,Pittsburgh
0.98,Pittsburgh
1.21,Pittsburgh
1.22,Pittsburgh
0.98,Pittsburgh
1.23,Pittsburgh
1.01,Pittsburgh
1.3,Pittsburgh
1.3,Pittsburgh
1.08,Plains
1.06,Plains
1.15,Plains
1.15,Plains
1.13,Plains
1.2,Plains
1.06,Plains
0.91,Plains
0.99,Plains
1.18,Plains
1.25,Plains
1.17,Plains
1.06,Portland
1.04,Portland
1.11,Portland
1.16,Portland
1.01,Portland
1.06,Portland
1.25,Portland
0.88,Portland
1.34,Portland
1.17,Portland
1.06,Portland
1.22,Portland
1.24,RaleighGreensboro
0.92,RaleighGreensboro
1.2,RaleighGreensboro
1.28,RaleighGreensboro
1.28,RaleighGreensboro
1.29,RaleighGreensboro
1.1,RaleighGreensboro
0.97,RaleighGreensboro
1.34,RaleighGreensboro
1.12,RaleighGreensboro
1.29,RaleighGreensboro
1.3,RaleighGreensboro
1.1,RichmondNorfolk
0.98,RichmondNorfolk
1.0,RichmondNorfolk
1.14,RichmondNorfolk
1.13,RichmondNorfolk
1.18,RichmondNorfolk
1.01,RichmondNorfolk
0.86,RichmondNorfolk
1.21,RichmondNorfolk
1.12,RichmondNorfolk
1.19,RichmondNorfolk
1.03,RichmondNorfolk
0.99,Roanoke
0.97,Roanoke
0.93,Roanoke
1.07,Roanoke
1.06,Roanoke
1.06,Roanoke
0.85,Roanoke
0.82,Roanoke
1.14,Roanoke
1.11,Roanoke
1.09,Roanoke
0.93,Roanoke
1.13,Sacramento
1.14,Sacramento
1.18,Sacramento
1.18,Sacramento
0.99,Sacramento
1.19,Sacramento
1.07,Sacramento
0.86,Sacramento
1.32,Sacramento
1.15,Sacramento
1.31,Sacramento
1.35,Sacramento
1.1,SanDiego
0.92,SanDiego
1.14,SanDiego
1.24,SanDiego
1.07,SanDiego
1.23,SanDiego
0.93,SanDiego
0.88,SanDiego
1.07,SanDiego
1.26,SanDiego
1.41,SanDiego
1.18,SanDiego
1.01,SanFrancisco
1.38,SanFrancisco
1.29,SanFrancisco
1.16,SanFrancisco
1.17,SanFrancisco
1.06,SanFrancisco
1.32,SanFrancisco
0.84,SanFrancisco
1.38,SanFrancisco
1.01,SanFrancisco
1.21,SanFrancisco
1.46,SanFrancisco
1.4,Seattle
1.21,Seattle
1.42,Seattle
1.43,Seattle
1.22,Seattle
1.46,Seattle
1.4,Seattle
1.04,Seattle
1.34,Seattle
1.31,Seattle
1.26,Seattle
1.43,Seattle
1.19,SouthCarolina
1.06,SouthCarolina
1.13,SouthCarolina
1.16,SouthCarolina
1.25,SouthCarolina
1.2,SouthCarolina
1.05,SouthCarolina
0.96,SouthCarolina
1.22,SouthCarolina
1.1,SouthCarolina
1.24,SouthCarolina
1.19,SouthCarolina
0.7,SouthCentral
0.86,SouthCentral
0.89,SouthCentral
0.79,SouthCentral
0.76,SouthCentral
0.78,SouthCentral
0.7,SouthCentral
0.65,SouthCentral
0.82,SouthCentral
0.86,SouthCentral
0.96,SouthCentral
0.9,SouthCentral
1.23,Southeast
1.07,Southeast
1.1,Southeast
1.12,Southeast
1.23,Southeast
1.23,Southeast
0.97,Southeast
0.95,Southeast
1.27,Southeast
1.14,Southeast
1.31,Southeast
1.14,Southeast
1.15,Spokane
1.17,Spokane
1.3,Spokane
1.19,Spokane
1.16,Spokane
1.28,Spokane
1.16,Spokane
0.98,Spokane
1.16,Spokane
1.07,Spokane
1.2,Spokane
1.18,Spokane
1.25,StLouis
1.07,StLouis
1.02,StLouis
1.32,StLouis
1.29,StLouis
1.22,StLouis
1.15,StLouis
0.9,StLouis
1.24,StLouis
1.05,StLouis
1.36,StLouis
1.34,StLouis
1.38,Syracuse
1.2,Syracuse
1.12,Syracuse
1.1,Syracuse
1.24,Syracuse
1.3,Syracuse
1.3,Syracuse
1.15,Syracuse
1.34,Syracuse
1.45,Syracuse
1.31,Syracuse
1.21,Syracuse
1.33,Tampa
1.13,Tampa
1.16,Tampa
1.14,Tampa
1.3,Tampa
1.33,Tampa
1.0,Tampa
0.98,Tampa
1.36,Tampa
1.17,Tampa
1.41,Tampa
1.2,Tampa
1.03,TotalUS
1.05,TotalUS
1.09,TotalUS
1.07,TotalUS
1.06,TotalUS
1.08,TotalUS
0.97,TotalUS
0.87,TotalUS
1.09,TotalUS
1.08,TotalUS
1.2,TotalUS
1.13,TotalUS
0.93,West
0.99,West
1.0,West
0.96,West
0.97,West
0.98,West
0.93,West
0.83,West
1.01,West
1.04,West
1.05,West
1.08,West
0.84,WestTexNewMexico
0.88,WestTexNewMexico
0.94,WestTexNewMexico
0.88,WestTexNewMexico
0.88,WestTexNewMexico
0.89,WestTexNewMexico
0.75,WestTexNewMexico
0.76,WestTexNewMexico
0.85,WestTexNewMexico
0.84,WestTexNewMexico
0.9,WestTexNewMexico
0.88,WestTexNewMexico
1.83,Albany
1.89,Albany
1.85,Albany
1.84,Albany
1.94,Albany
1.94,Albany
1.89,Albany
1.88,Albany
1.88,Albany
1.83,Albany
1.97,Albany
1.9,Albany
1.98,Albany
1.98,Albany
1.98,Albany
1.99,Albany
1.86,Albany
1.88,Albany
1.87,Albany
2.0,Albany
1.88,Albany
2.0,Albany
2.01,Albany
2.08,Albany
2.01,Albany
2.04,Albany
2.02,Albany
2.09,Albany
2.03,Albany
1.93,Albany
1.9,Albany
1.93,Albany
1.87,Albany
1.98,Albany
2.03,Albany
1.9,Albany
1.96,Albany
1.76,Albany
1.93,Albany
1.93,Albany
1.86,Albany
1.79,Albany
1.79,Albany
1.76,Albany
1.82,Albany
1.81,Albany
1.59,Albany
1.83,Albany
1.89,Albany
1.93,Albany
1.77,Albany
1.79,Albany
1.84,Atlanta
1.89,Atlanta
1.78,Atlanta
1.48,Atlanta
1.37,Atlanta
1.88,Atlanta
1.85,Atlanta
1.74,Atlanta
1.79,Atlanta
1.87,Atlanta
1.94,Atlanta
1.75,Atlanta
1.79,Atlanta
2.01,Atlanta
2.04,Atlanta
2.0,Atlanta
1.98,Atlanta
1.53,Atlanta
1.52,Atlanta
1.83,Atlanta
2.01,Atlanta
1.8,Atlanta
1.56,Atlanta
1.29,Atlanta
1.6,Atlanta
1.5,Atlanta
1.39,Atlanta
1.83,Atlanta
1.85,Atlanta
1.74,Atlanta
1.84,Atlanta
1.74,Atlanta
1.78,Atlanta
1.82,Atlanta
2.03,Atlanta
2.01,Atlanta
1.63,Atlanta
1.79,Atlanta
1.74,Atlanta
1.88,Atlanta
1.62,Atlanta
1.19,Atlanta
1.22,Atlanta
1.22,Atlanta
1.38,Atlanta
1.46,Atlanta
1.29,Atlanta
1.44,Atlanta
1.87,Atlanta
1.86,Atlanta
1.84,Atlanta
1.76,Atlanta
1.51,BaltimoreWashington
1.67,BaltimoreWashington
1.72,BaltimoreWashington
1.46,BaltimoreWashington
1.32,BaltimoreWashington
1.39,BaltimoreWashington
1.64,BaltimoreWashington
1.65,BaltimoreWashington
1.6,BaltimoreWashington
1.59,BaltimoreWashington
1.54,BaltimoreWashington
1.53,BaltimoreWashington
1.63,BaltimoreWashington
1.7,BaltimoreWashington
1.35,BaltimoreWashington
1.6,BaltimoreWashington
1.58,BaltimoreWashington
1.6,BaltimoreWashington
1.72,BaltimoreWashington
1.75,BaltimoreWashington
1.66,BaltimoreWashington
1.72,BaltimoreWashington
1.72,BaltimoreWashington
1.81,BaltimoreWashington
1.7,BaltimoreWashington
1.69,BaltimoreWashington
1.7,BaltimoreWashington
1.69,BaltimoreWashington
1.61,BaltimoreWashington
1.71,BaltimoreWashington
1.69,BaltimoreWashington
1.69,BaltimoreWashington
1.42,BaltimoreWashington
1.7,BaltimoreWashington
1.66,BaltimoreWashington
1.7,BaltimoreWashington
1.64,BaltimoreWashington
1.66,BaltimoreWashington
1.63,BaltimoreWashington
1.63,BaltimoreWashington
1.25,BaltimoreWashington
1.59,BaltimoreWashington
1.56,BaltimoreWashington
1.58,BaltimoreWashington
1.19,BaltimoreWashington
1.56,BaltimoreWashington
1.43,BaltimoreWashington
1.15,BaltimoreWashington
1.41,BaltimoreWashington
1.41,BaltimoreWashington
1.22,BaltimoreWashington
1.29,BaltimoreWashington
0.91,Boise
1.17,Boise
0.87,Boise
1.36,Boise
1.34,Boise
1.54,Boise
1.78,Boise
1.5,Boise
1.16,Boise
1.95,Boise
2.05,Boise
1.95,Boise
1.83,Boise
2.02,Boise
1.93,Boise
2.28,Boise
2.35,Boise
1.47,Boise
2.29,Boise
1.69,Boise
1.91,Boise
2.15,Boise
2.08,Boise
1.45,Boise
2.05,Boise
2.18,Boise
1.58,Boise
1.49,Boise
2.18,Boise
2.24,Boise
1.54,Boise
1.97,Boise
1.92,Boise
1.71,Boise
1.55,Boise
1.36,Boise
1.69,Boise
1.41,Boise
1.83,Boise
1.52,Boise
1.51,Boise
1.63,Boise
1.5,Boise
1.68,Boise
1.75,Boise
1.62,Boise
1.35,Boise
1.43,Boise
1.82,Boise
1.44,Boise
1.44,Boise
1.64,Boise
1.48,Boston
1.41,Boston
1.55,Boston
1.29,Boston
1.28,Boston
1.27,Boston
1.15,Boston
1.22,Boston
1.3,Boston
1.27,Boston
1.26,Boston
1.26,Boston
1.28,Boston
2.0,Boston
2.01,Boston
2.0,Boston
1.97,Boston
2.03,Boston
2.0,Boston
2.09,Boston
2.02,Boston
2.12,Boston
2.02,Boston
2.05,Boston
2.19,Boston
2.13,Boston
2.03,Boston
2.06,Boston
2.03,Boston
2.0,Boston
1.94,Boston
1.94,Boston
1.91,Boston
2.02,Boston
1.82,Boston
1.86,Boston
1.94,Boston
1.86,Boston
1.91,Boston
1.98,Boston
1.94,Boston
1.99,Boston
1.91,Boston
1.85,Boston
1.74,Boston
1.91,Boston
1.91,Boston
1.78,Boston
2.01,Boston
2.0,Boston
1.94,Boston
1.83,Boston
1.47,BuffaloRochester
1.5,BuffaloRochester
1.45,BuffaloRochester
1.57,BuffaloRochester
1.6,BuffaloRochester
1.57,BuffaloRochester
1.59,BuffaloRochester
1.55,BuffaloRochester
1.55,BuffaloRochester
1.55,BuffaloRochester
1.57,BuffaloRochester
1.52,BuffaloRochester
1.55,BuffaloRochester
1.58,BuffaloRochester
1.56,BuffaloRochester
1.55,BuffaloRochester
1.53,BuffaloRochester
1.62,BuffaloRochester
1.57,BuffaloRochester
1.89,BuffaloRochester
1.6,BuffaloRochester
1.86,BuffaloRochester
1.87,BuffaloRochester
1.91,BuffaloRochester
2.02,BuffaloRochester
1.91,BuffaloRochester
1.83,BuffaloRochester
1.9,BuffaloRochester
1.83,BuffaloRochester
1.8,BuffaloRochester
1.79,BuffaloRochester
1.8,BuffaloRochester
1.79,BuffaloRochester
1.85,BuffaloRochester
1.81,BuffaloRochester
1.84,BuffaloRochester
1.83,BuffaloRochester
1.79,BuffaloRochester
1.8,BuffaloRochester
1.83,BuffaloRochester
1.93,BuffaloRochester
1.79,BuffaloRochester
1.56,BuffaloRochester
1.55,BuffaloRochester
1.53,BuffaloRochester
1.65,BuffaloRochester
1.54,BuffaloRochester
1.55,BuffaloRochester
1.6,BuffaloRochester
1.64,BuffaloRochester
1.59,BuffaloRochester
1.73,BuffaloRochester
1.45,California
1.35,California
1.39,California
1.48,California
1.75,California
1.6,California
1.59,California
1.66,California
1.6,California
1.64,California
2.01,California
2.07,California
2.0,California
1.85,California
1.92,California
1.97,California
1.99,California
1.98,California
1.85,California
1.96,California
2.03,California
1.99,California
1.93,California
1.89,California
1.8,California
1.67,California
1.67,California
1.69,California
1.68,California
1.67,California
1.5,California
1.5,California
1.49,California
1.4,California
1.48,California
1.5,California
1.52,California
1.5,California
1.52,California
1.53,California
1.3,California
1.52,California
1.48,California
1.15,California
1.41,California
1.52,California
1.35,California
1.11,California
1.3,California
1.24,California
1.1,California
1.24,California
1.9,Charlotte
1.9,Charlotte
1.9,Charlotte
1.95,Charlotte
1.96,Charlotte
1.97,Charlotte
1.94,Charlotte
1.91,Charlotte
1.92,Charlotte
1.93,Charlotte
1.97,Charlotte
1.94,Charlotte
2.06,Charlotte
2.16,Charlotte
1.97,Charlotte
2.02,Charlotte
2.01,Charlotte
2.01,Charlotte
2.06,Charlotte
2.04,Charlotte
1.98,Charlotte
2.11,Charlotte
2.08,Charlotte
2.05,Charlotte
2.13,Charlotte
2.16,Charlotte
2.15,Charlotte
2.19,Charlotte
2.06,Charlotte
2.02,Charlotte
2.14,Charlotte
2.07,Charlotte
1.26,Charlotte
2.05,Charlotte
1.8,Charlotte
2.18,Charlotte
2.06,Charlotte
2.12,Charlotte
2.08,Charlotte
1.96,Charlotte
1.9,Charlotte
1.87,Charlotte
1.84,Charlotte
1.9,Charlotte
1.9,Charlotte
1.92,Charlotte
1.87,Charlotte
1.93,Charlotte
2.29,Charlotte
2.15,Charlotte
2.29,Charlotte
2.13,Charlotte
1.58,Chicago
1.58,Chicago
1.59,Chicago
1.59,Chicago
1.59,Chicago
1.57,Chicago
1.58,Chicago
1.59,Chicago
1.6,Chicago
1.61,Chicago
1.79,Chicago
1.69,Chicago
1.78,Chicago
1.67,Chicago
1.6,Chicago
1.61,Chicago
1.61,Chicago
1.6,Chicago
1.61,Chicago
1.62,Chicago
1.62,Chicago
1.59,Chicago
1.62,Chicago
1.65,Chicago
1.66,Chicago
1.67,Chicago
1.68,Chicago
1.82,Chicago
1.87,Chicago
1.85,Chicago
1.85,Chicago
1.86,Chicago
1.57,Chicago
1.47,Chicago
1.51,Chicago
1.51,Chicago
1.55,Chicago
1.3,Chicago
1.65,Chicago
1.66,Chicago
1.67,Chicago
1.64,Chicago
1.62,Chicago
1.82,Chicago
1.83,Chicago
1.81,Chicago
1.78,Chicago
1.52,Chicago
1.83,Chicago
1.81,Chicago
1.79,Chicago
1.49,Chicago
1.43,CincinnatiDayton
1.47,CincinnatiDayton
1.32,CincinnatiDayton
1.48,CincinnatiDayton
1.5,CincinnatiDayton
1.36,CincinnatiDayton
1.2,CincinnatiDayton
1.3,CincinnatiDayton
1.61,CincinnatiDayton
1.56,CincinnatiDayton
1.5,CincinnatiDayton
1.66,CincinnatiDayton
1.54,CincinnatiDayton
1.46,CincinnatiDayton
1.58,CincinnatiDayton
1.59,CincinnatiDayton
1.62,CincinnatiDayton
1.56,CincinnatiDayton
1.58,CincinnatiDayton
1.66,CincinnatiDayton
1.59,CincinnatiDayton
1.62,CincinnatiDayton
1.63,CincinnatiDayton
1.66,CincinnatiDayton
1.56,CincinnatiDayton
1.59,CincinnatiDayton
1.49,CincinnatiDayton
1.39,CincinnatiDayton
1.34,CincinnatiDayton
1.46,CincinnatiDayton
1.47,CincinnatiDayton
1.48,CincinnatiDayton
1.27,CincinnatiDayton
1.43,CincinnatiDayton
1.42,CincinnatiDayton
1.36,CincinnatiDayton
1.46,CincinnatiDayton
1.49,CincinnatiDayton
1.22,CincinnatiDayton
1.27,CincinnatiDayton
1.25,CincinnatiDayton
1.22,CincinnatiDayton
1.17,CincinnatiDayton
1.24,CincinnatiDayton
1.23,CincinnatiDayton
1.22,CincinnatiDayton
1.24,CincinnatiDayton
1.19,CincinnatiDayton
1.26,CincinnatiDayton
1.37,CincinnatiDayton
1.32,CincinnatiDayton
1.34,CincinnatiDayton
1.53,Columbus
1.67,Columbus
1.59,Columbus
1.52,Columbus
1.48,Columbus
1.48,Columbus
1.48,Columbus
1.4,Columbus
1.47,Columbus
1.44,Columbus
1.36,Columbus
1.27,Columbus
1.49,Columbus
1.67,Columbus
1.82,Columbus
1.74,Columbus
1.64,Columbus
1.48,Columbus
1.66,Columbus
2.08,Columbus
1.98,Columbus
1.8,Columbus
1.31,Columbus
1.46,Columbus
1.01,Columbus
1.31,Columbus
1.35,Columbus
1.35,Columbus
1.5,Columbus
1.21,Columbus
1.49,Columbus
1.51,Columbus
1.21,Columbus
0.81,Columbus
0.89,Columbus
1.57,Columbus
1.47,Columbus
1.66,Columbus
1.38,Columbus
1.79,Columbus
1.91,Columbus
1.65,Columbus
1.84,Columbus
1.86,Columbus
1.79,Columbus
1.64,Columbus
1.78,Columbus
1.63,Columbus
1.67,Columbus
1.84,Columbus
1.68,Columbus
1.44,Columbus
1.33,DallasFtWorth
1.38,DallasFtWorth
1.43,DallasFtWorth
1.48,DallasFtWorth
1.46,DallasFtWorth
1.46,DallasFtWorth
1.36,DallasFtWorth
1.46,DallasFtWorth
1.41,DallasFtWorth
1.48,DallasFtWorth
1.39,DallasFtWorth
1.48,DallasFtWorth
1.49,DallasFtWorth
1.48,DallasFtWorth
1.47,DallasFtWorth
1.48,DallasFtWorth
1.46,DallasFtWorth
1.36,DallasFtWorth
1.36,DallasFtWorth
1.45,DallasFtWorth
1.4,DallasFtWorth
1.31,DallasFtWorth
1.14,DallasFtWorth
1.29,DallasFtWorth
1.27,DallasFtWorth
1.3,DallasFtWorth
1.33,DallasFtWorth
1.37,DallasFtWorth
1.35,DallasFtWorth
1.35,DallasFtWorth
1.38,DallasFtWorth
1.36,DallasFtWorth
1.35,DallasFtWorth
1.39,DallasFtWorth
1.37,DallasFtWorth
1.34,DallasFtWorth
1.35,DallasFtWorth
1.39,DallasFtWorth
1.36,DallasFtWorth
1.36,DallasFtWorth
1.29,DallasFtWorth
1.34,DallasFtWorth
1.39,DallasFtWorth
1.29,DallasFtWorth
1.38,DallasFtWorth
1.41,DallasFtWorth
1.35,DallasFtWorth
1.24,DallasFtWorth
1.34,DallasFtWorth
1.28,DallasFtWorth
1.35,DallasFtWorth
1.35,DallasFtWorth
1.43,Denver
1.35,Denver
1.36,Denver
0.92,Denver
0.88,Denver
1.39,Denver
1.33,Denver
1.14,Denver
1.26,Denver
1.27,Denver
1.3,Denver
1.28,Denver
1.25,Denver
1.35,Denver
1.36,Denver
1.36,Denver
1.43,Denver
1.45,Denver
1.46,Denver
1.45,Denver
1.44,Denver
1.43,Denver
1.43,Denver
1.45,Denver
1.44,Denver
1.42,Denver
1.44,Denver
1.43,Denver
1.44,Denver
1.44,Denver
1.43,Denver
1.43,Denver
1.22,Denver
1.23,Denver
1.03,Denver
1.03,Denver
1.44,Denver
1.42,Denver
1.42,Denver
1.44,Denver
1.39,Denver
1.12,Denver
1.09,Denver
1.27,Denver
1.4,Denver
1.44,Denver
1.4,Denver
1.29,Denver
1.33,Denver
1.1,Denver
1.28,Denver
1.42,Denver
1.61,Detroit
1.8,Detroit
1.53,Detroit
1.8,Detroit
1.81,Detroit
1.84,Detroit
1.84,Detroit
1.74,Detroit
1.85,Detroit
1.8,Detroit
1.65,Detroit
1.61,Detroit
1.81,Detroit
1.71,Detroit
1.86,Detroit
1.81,Detroit
1.47,Detroit
1.32,Detroit
1.43,Detroit
1.74,Detroit
1.85,Detroit
1.66,Detroit
1.28,Detroit
1.24,Detroit
1.01,Detroit
1.47,Detroit
1.56,Detroit
1.64,Detroit
1.37,Detroit
1.28,Detroit
1.55,Detroit
1.61,Detroit
1.34,Detroit
1.09,Detroit
1.37,Detroit
1.63,Detroit
1.59,Detroit
1.72,Detroit
1.51,Detroit
1.74,Detroit
1.78,Detroit
1.49,Detroit
1.83,Detroit
1.92,Detroit
1.85,Detroit
1.82,Detroit
1.86,Detroit
1.55,Detroit
1.62,Detroit
1.9,Detroit
1.87,Detroit
1.7,Detroit
1.67,GrandRapids
1.66,GrandRapids
1.55,GrandRapids
1.64,GrandRapids
1.66,GrandRapids
1.66,GrandRapids
1.65,GrandRapids
1.64,GrandRapids
1.6,GrandRapids
1.57,GrandRapids
1.61,GrandRapids
1.74,GrandRapids
1.69,GrandRapids
1.68,GrandRapids
1.69,GrandRapids
1.68,GrandRapids
1.68,GrandRapids
1.68,GrandRapids
1.49,GrandRapids
1.64,GrandRapids
1.76,GrandRapids
1.63,GrandRapids
1.86,GrandRapids
1.9,GrandRapids
1.86,GrandRapids
1.84,GrandRapids
1.92,GrandRapids
1.93,GrandRapids
1.8,GrandRapids
1.7,GrandRapids
1.85,GrandRapids
1.83,GrandRapids
1.85,GrandRapids
1.22,GrandRapids
1.61,GrandRapids
1.79,GrandRapids
1.59,GrandRapids
1.86,GrandRapids
1.83,GrandRapids
1.87,GrandRapids
2.01,GrandRapids
1.87,GrandRapids
1.78,GrandRapids
1.84,GrandRapids
1.89,GrandRapids
1.88,GrandRapids
1.79,GrandRapids
1.98,GrandRapids
2.01,GrandRapids
1.88,GrandRapids
1.87,GrandRapids
1.6,GrandRapids
1.49,GreatLakes
1.55,GreatLakes
1.53,GreatLakes
1.6,GreatLakes
1.61,GreatLakes
1.57,GreatLakes
1.54,GreatLakes
1.54,GreatLakes
1.59,GreatLakes
1.58,GreatLakes
1.6,GreatLakes
1.6,GreatLakes
1.67,GreatLakes
1.66,GreatLakes
1.68,GreatLakes
1.67,GreatLakes
1.61,GreatLakes
1.56,GreatLakes
1.59,GreatLakes
1.72,GreatLakes
1.7,GreatLakes
1.64,GreatLakes
1.5,GreatLakes
1.48,GreatLakes
1.4,GreatLakes
1.54,GreatLakes
1.59,GreatLakes
1.62,GreatLakes
1.58,GreatLakes
1.55,GreatLakes
1.65,GreatLakes
1.66,GreatLakes
1.44,GreatLakes
1.13,GreatLakes
1.22,GreatLakes
1.55,GreatLakes
1.57,GreatLakes
1.42,GreatLakes
1.51,GreatLakes
1.62,GreatLakes
1.63,GreatLakes
1.55,GreatLakes
1.6,GreatLakes
1.69,GreatLakes
1.68,GreatLakes
1.65,GreatLakes
1.64,GreatLakes
1.53,GreatLakes
1.63,GreatLakes
1.73,GreatLakes
1.69,GreatLakes
1.54,GreatLakes
1.45,HarrisburgScranton
2.09,HarrisburgScranton
2.0,HarrisburgScranton
1.3,HarrisburgScranton
1.4,HarrisburgScranton
1.47,HarrisburgScranton
1.92,HarrisburgScranton
1.99,HarrisburgScranton
2.02,HarrisburgScranton
1.79,HarrisburgScranton
1.48,HarrisburgScranton
1.49,HarrisburgScranton
2.02,HarrisburgScranton
2.24,HarrisburgScranton
1.94,HarrisburgScranton
1.84,HarrisburgScranton
1.68,HarrisburgScranton
1.73,HarrisburgScranton
1.7,HarrisburgScranton
1.88,HarrisburgScranton
1.69,HarrisburgScranton
1.96,HarrisburgScranton
2.06,HarrisburgScranton
1.92,HarrisburgScranton
1.92,HarrisburgScranton
2.01,HarrisburgScranton
1.85,HarrisburgScranton
1.9,HarrisburgScranton
1.83,HarrisburgScranton
1.84,HarrisburgScranton
1.83,HarrisburgScranton
1.84,HarrisburgScranton
1.88,HarrisburgScranton
1.78,HarrisburgScranton
1.84,HarrisburgScranton
1.81,HarrisburgScranton
1.88,HarrisburgScranton
1.79,HarrisburgScranton
1.75,HarrisburgScranton
1.79,HarrisburgScranton
2.09,HarrisburgScranton
1.72,HarrisburgScranton
1.6,HarrisburgScranton
1.74,HarrisburgScranton
1.68,HarrisburgScranton
1.65,HarrisburgScranton
1.67,HarrisburgScranton
1.65,HarrisburgScranton
1.8,HarrisburgScranton
1.94,HarrisburgScranton
1.65,HarrisburgScranton
1.68,HarrisburgScranton
2.32,HartfordSpringfield
2.24,HartfordSpringfield
2.34,HartfordSpringfield
2.16,HartfordSpringfield
2.33,HartfordSpringfield
2.31,HartfordSpringfield
2.23,HartfordSpringfield
2.14,HartfordSpringfield
1.96,HartfordSpringfield
1.98,HartfordSpringfield
2.18,HartfordSpringfield
2.27,HartfordSpringfield
2.3,HartfordSpringfield
2.41,HartfordSpringfield
2.31,HartfordSpringfield
2.36,HartfordSpringfield
2.37,HartfordSpringfield
2.33,HartfordSpringfield
2.31,HartfordSpringfield
